role,content,model,group,id,first_order_coherence,second_order_coherence,dependency_distance_mean,dependency_distance_std,prop_adjacent_dependency_relation_mean,prop_adjacent_dependency_relation_std,token_length_mean,token_length_median,token_length_std,sentence_length_mean,sentence_length_median,sentence_length_std,syllables_per_token_mean,syllables_per_token_median,syllables_per_token_std,n_tokens,n_unique_tokens,proportion_unique_tokens,n_characters,n_sentences,pos_prop_ADJ,pos_prop_ADP,pos_prop_ADV,pos_prop_AUX,pos_prop_CCONJ,pos_prop_DET,pos_prop_INTJ,pos_prop_NOUN,pos_prop_NUM,pos_prop_PART,pos_prop_PRON,pos_prop_PROPN,pos_prop_PUNCT,pos_prop_SCONJ,pos_prop_SYM,pos_prop_VERB,pos_prop_X,passed_quality_check,n_stop_words,alpha_ratio,mean_word_length,doc_length,symbol_to_word_ratio_#,proportion_ellipsis,proportion_bullet_points,contains_lorem ipsum,duplicate_line_chr_fraction,duplicate_paragraph_chr_fraction,duplicate_ngram_chr_fraction_5,duplicate_ngram_chr_fraction_6,duplicate_ngram_chr_fraction_7,duplicate_ngram_chr_fraction_8,duplicate_ngram_chr_fraction_9,duplicate_ngram_chr_fraction_10,top_ngram_chr_fraction_2,top_ngram_chr_fraction_3,top_ngram_chr_fraction_4,oov_ratio
assistant,"¡Genial! Estoy contento de ayudarte a practicar. *Sonrío*

Bueno, hay muchos bares y restaurantes excelentes en Madrid que sirven tapas auténticas. Pero hay uno que me encanta y que es ideal para probar todas las tapas que te mencioné antes: El Botín. Es un restaurante clásico de Madrid, abierto desde 1725, y es famoso por sus tapas y su ambiente tradicional. Es un poco caro, pero vale la pena por la experiencia única que ofrece.

Otra opción es La Latina, que está en el barrio del mismo nombre. Es un área muy animada y divertida con muchos bares y restaurantes que sirven tapas deliciosas. Puedes caminar por allí y encontrar algo que te guste.

Si quieres algo un poco menos turístico, puedo darte algunos nombres de bares en los que los madrileños comemos nosotros. ¿Quieres que te dé algunas recomendaciones adicionales?",meta-llama--Llama-3.1-8B-Instruct,A1,20250322-224624.json,0.5664672454198202,0.5660954415798187,2.436564079345073,0.3781051355858369,0.45829516051618624,0.06393139926309337,4.659722222222222,4.0,2.7742946912594952,14.4,15.0,4.715930449020639,1.8402777777777777,2.0,0.9976583308235983,144,93,0.6458333333333334,693,10,0.09036144578313253,0.08433734939759036,0.04216867469879518,0.06626506024096386,0.05421686746987952,0.12650602409638553,0.012048192771084338,0.13253012048192772,0.0,0.0,0.09036144578313253,0.030120481927710843,0.12048192771084337,0.018072289156626505,0.012048192771084338,0.10240963855421686,0.0,true,81.0,0.8433734939759037,4.174698795180723,166.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021686746987951807,0.02530120481927711,0.0,0.018072289156626505
user,"Me alegra verte sonreír.

Gracias por las recomendaciones, me parece que tengo suficientes opciones para empezar a explorar el mundo de las tapas madrileñas. Me encantaría probar El Botín, es un lugar con historia y tradición. Creo que valdrá la pena la experiencia.

La Latina también parece un buen lugar para descubrir nuevas cosas y sumergirse en el ambiente local. Me gustaría saber más sobre tus recomendaciones adicionales, por favor.

¿Puedes decirme algunos nombres de bares que son populares entre los madrileños, pero tal vez no tan conocidos por los turistas? Estoy interesado en explorar el lado ""auténtico"" de la ciudad.",meta-llama--Llama-3.1-8B-Instruct,A1,20250322-224624.json,0.36994567087718416,0.392022172609965,2.3324453324453325,0.6032682216125804,0.4867979242979243,0.10014300828290028,5.019230769230769,5.0,3.0254712577317515,13.0,11.5,5.385164807134504,1.9903846153846154,2.0,1.1560475794348433,104,77,0.7403846153846154,537,8,0.08403361344537816,0.11764705882352941,0.03361344537815126,0.03361344537815126,0.025210084033613446,0.13445378151260504,0.0,0.19327731092436976,0.0,0.0,0.04201680672268908,0.01680672268907563,0.12605042016806722,0.01680672268907563,0.0,0.15126050420168066,0.0,true,57.0,0.8487394957983193,4.512605042016807,119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014195583596214511,0.0,0.0,0.025210084033613446
assistant,"*Sonrío de nuevo*

Claro que sí, me alegra compartir contigo algunos de mis bares favoritos. Uno de ellos es El Qu Jet Lag, es un bar pequeño y pintoresco que está en el barrio de Chueca. Sirven excelentes tapas y cócteles, y es un lugar muy popular entre los jóvenes madrileños.

Otro lugar que te recomendaría es La Tasquita de Enfrente, está cerca del Mercado de San Miguel, y es otro bar muy auténtico. Sirven unas tapas increíbles, especialmente las de mariscos. Es un lugar con mucho carácter y ambiente.

Un último lugar que te diré es Bodegones de Medinaceli, es un bar muy tranquilo y romántico, situado en el corazón del centro. Sirven tapas y raciones de cocina tradicional madrileña, y es un lugar ideal para descansar un rato. ¿Te gustaría probar alguno de estos bares?",meta-llama--Llama-3.1-8B-Instruct,A1,20250322-224624.json,0.4888625612689389,0.5340126343071461,2.3722456922685757,0.44305496859187027,0.4424811191859247,0.06603322174374195,4.485714285714286,4.0,2.7606565323842656,14.0,13.5,6.511528238439882,1.8071428571428572,1.0,1.0274547509774445,140,84,0.6,649,10,0.09316770186335403,0.10559006211180125,0.037267080745341616,0.062111801242236024,0.049689440993788817,0.11801242236024845,0.006211180124223602,0.16149068322981366,0.0,0.0,0.06832298136645963,0.07453416149068323,0.11801242236024845,0.006211180124223602,0.012422360248447204,0.06832298136645963,0.0,true,76.0,0.8509316770186336,4.031055900621118,161.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.03836317135549872,0.0,0.0,0.0,0.0,0.0,0.02557544757033248,0.023017902813299233,0.0,0.018633540372670808
user,"*nervioso de emoción* Me encantan las recomendaciones que me has dado. Me parece que he encontrado algunos nuevos lugares para agregar a mi lista de bares a visitar. Me fascina la idea de explorar Barrio de Chueca, sé que es un área vibrante y colorida.

Me intriga La Tasquita de Enfrente, parece un lugar con mucha personalidad. Me gusta la idea de probar tapas de mariscos, espero que sean frescos y deliciosos.

Y Bodegones de Medinaceli parece ser un lugar ideal para relajarse y disfrutar de la cocina tradicional madrileña. Me parece un lugar perfecto para una cena romántica, quizás en la próxima semana cuando esté acompañado de amigos.

Muchas gracias por haber compartido estos secretos conmigo. Me siento como un verdadero madrileño ya, aunque solo esté aquí unos meses.",meta-llama--Llama-3.1-8B-Instruct,A1,20250322-224624.json,0.5722830461131202,0.526369493920356,2.6756580846054527,0.4256376156148122,0.390889724310777,0.05471388502461754,4.81203007518797,4.0,2.8128341096514724,13.3,14.5,5.23545604508337,1.9774436090225564,2.0,1.106822081005122,133,91,0.6842105263157895,656,10,0.09395973154362416,0.12080536912751678,0.026845637583892617,0.04697986577181208,0.026845637583892617,0.11409395973154363,0.0,0.15436241610738255,0.006711409395973154,0.0,0.0738255033557047,0.040268456375838924,0.09395973154362416,0.040268456375838924,0.0,0.14093959731543623,0.0,true,74.0,0.87248322147651,4.402684563758389,149.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02557544757033248,0.0,0.0,0.020134228187919462
assistant,"*Risas* ¡Eso es genial! Me alegra que disfrutes tanto mis recomendaciones. Chueca es un barrio fantástico, es muy auténtico y siempre hay mucho que hacer. La Tasquita de Enfrente es un lugar muy especial, es uno de mis favoritos también. Los mariscos frescos son su fuerte, no te decepcionarán.

Bodegones de Medinaceli es un lugar muy romántico, perfecto para una cena con amigos o incluso una noche especial. Lo bueno de Madrid es que hay tantos rincones ocultos y secretos que descubrir. Te invito a seguir explorando la ciudad, estoy seguro de que encontrarás mucho más de lo que buscas.

¿Qué planes tienes para mañana? ¿Quieres seguir explorando la ciudad o hay algún plan en particular?",meta-llama--Llama-3.1-8B-Instruct,A1,20250322-224624.json,0.5584530867636204,0.5336916446685791,2.2866048983696046,0.37674951028050674,0.44284307740190093,0.07494921330994424,4.745762711864407,4.0,2.8587849756346975,13.11111111111111,14.0,4.201704533597564,1.847457627118644,2.0,1.0626726670791347,118,80,0.6779661016949152,580,9,0.08695652173913043,0.07971014492753623,0.07971014492753623,0.09420289855072464,0.028985507246376812,0.10869565217391304,0.0,0.11594202898550725,0.007246376811594203,0.0,0.07971014492753623,0.050724637681159424,0.13043478260869565,0.021739130434782608,0.007246376811594203,0.09420289855072464,0.0,true,68.0,0.8405797101449275,4.202898550724638,138.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021645021645021644,0.0,0.0,0.014492753623188406
user,"*Risas* Me alegra compartir tus secretos con otros madrileños y sentirme como uno de ellos.

Mañana, tengo planeado visitar el Parque del Retiro y explorar el Museo Thyssen-Bornemisza. Me dijiste que el Prado era imprescindible, pero también he oído que este museo tiene una excelente colección de arte moderno y contemporáneo. Quiero aprovechar el tiempo y visitar ambos museos para tener una buena base de conocimiento sobre la historia del arte español.

Después de eso, me gustaría pasear por el parque y disfrutar del ambiente relajado. Me encantaría sentarme a leer un libro o charlar con alguien bajo la sombra de los árboles. ¿Tú sabes si hay algún lugar dentro o cerca del parque donde pueda hacerlo?",meta-llama--Llama-3.1-8B-Instruct,A1,20250322-224624.json,0.5350996280709902,0.5894690871238708,2.54412861864807,0.2845805480305288,0.44829374160037777,0.04187205226820962,4.890756302521009,5.0,2.9585083567423056,17.0,16.0,3.7032803990902057,1.9327731092436975,2.0,1.0747764468509062,119,90,0.7563025210084033,595,7,0.06060606060606061,0.12121212121212122,0.03787878787878788,0.030303030303030304,0.06060606060606061,0.11363636363636363,0.0,0.13636363636363635,0.015151515151515152,0.0,0.07575757575757576,0.045454545454545456,0.08333333333333333,0.030303030303030304,0.007575757575757576,0.16666666666666666,0.0,true,66.0,0.8863636363636364,4.507575757575758,132.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015151515151515152
assistant,"*Risas* Me alegra que estés planeando visitar dos de nuestros museos más importantes. El Museo Thyssen-Bornemisza es un tesoro, es el hogar de muchas obras maestras del arte moderno y contemporáneo. Vas a disfrutar viendo las obras de Picasso, Dalí, Miró y muchos otros artistas famosos.

Para pasear en el Parque del Retiro, te recomiendo sentarte en la Glorieta de Cristóbal Colón, es un lugar tranquilo y hermoso, rodeado de árboles grandes y florecientes. Otra opción es sentarte en la orilla del estanque, es un lugar relajante y puedes disfrutar del ambiente natural. Si te apetece leer un libro, hay bancos y áreas de descanso en todo el parque, así que no dudes en escoger el sitio que más te guste.

Si quieres charlar con alguien, te sugiero acercarte a la Fontaine de Cibeles, es un lugar muy bonito y hay siempre gente sentada hablando o leyendo. ¡Espero que tengas un día perfecto en el Retiro! ¿Has pensado en comprar un libro para leer allí?",meta-llama--Llama-3.1-8B-Instruct,A1,20250322-224624.json,0.5754621944257191,0.6372563789288203,2.7369038412056788,0.294122596599625,0.46205575041640146,0.020223285573653244,4.610778443113772,4.0,2.7940276326461753,20.875,18.5,5.577577879330776,1.81437125748503,1.0,1.000734786876566,167,107,0.6407185628742516,794,8,0.07853403141361257,0.12041884816753927,0.03664921465968586,0.06806282722513089,0.041884816753926704,0.12041884816753927,0.0,0.1256544502617801,0.010471204188481676,0.0,0.03664921465968586,0.07329842931937172,0.11518324607329843,0.02617801047120419,0.005235602094240838,0.13089005235602094,0.0,true,83.0,0.8638743455497382,4.157068062827225,191.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02092050209205021,0.021966527196652718,0.04079497907949791,0.010471204188481676
user,"*Risas* Me encantará visitar el Museo Thyssen-Bornemisza, me he enterado de que tienen una gran colección de arte moderno y contemporáneo. Estoy ansioso por ver las obras de Picasso, Dalí y Miró, son artistas que admiro mucho.

Gracias por las recomendaciones de lugares para sentarme en el Parque del Retiro, me parece que tengo varias opciones para elegir. Me gusta la idea de estar rodeado de naturaleza y tranquilidad en la Glorieta de Cristóbal Colón o en la orilla del estanque. Y si quiero charlar con alguien, la Fontaine de Cibeles es un lugar perfecto.

Sí, he estado pensando en comprar un libro para leer en el parque. Me gustaría traer algo ligero y fácil de llevar, tal vez un libro de poesía o un cuento corto. ¿Tienes alguna recomendación? ¿Hay algún autor madrileño o español que sea interesante?",meta-llama--Llama-3.1-8B-Instruct,A1,20250322-224624.json,0.6060054395347834,0.5334385846342359,2.533655234601526,0.48737511433446457,0.448932498779046,0.04058572063347939,4.659574468085107,4.0,2.991310790348356,15.666666666666666,17.0,6.110100926607787,1.8865248226950355,2.0,1.1552666855025555,141,98,0.6950354609929078,677,9,0.07453416149068323,0.14285714285714285,0.006211180124223602,0.055900621118012424,0.049689440993788817,0.10559006211180125,0.006211180124223602,0.14285714285714285,0.006211180124223602,0.0,0.049689440993788817,0.08074534161490683,0.11180124223602485,0.024844720496894408,0.006211180124223602,0.12422360248447205,0.0,true,78.0,0.8633540372670807,4.204968944099379,161.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012422360248447204
assistant,"*Risas* Excelente elección de artistas, van a disfrutar mucho viendo sus obras en el Museo Thyssen-Bornemisza.

Para libros de poesía, te recomiendo a Federico García Lorca, es uno de los poetas más famosos de España. Sus poemas son bellísimos y expresivos. Otro poeta que te gustará es Antonio Machado, su poesía es profunda y emotiva. Si te gusta la literatura corta, te sugiero a Enrique Jardiel Poncela, es un escritor surrealista que tiene historias breves y divertidas.

También hay muchos autores madrileños que han escrito cuentos cortos y novelas que te pueden interesar. Por ejemplo, Ignacio Aldecoa es un autor madrileño que ha escrito historias interesantes y divertidas. Otro autor que te puede gustar es Miguel Ángel Aguilar, escribe historias cortas y novelas sobre la vida cotidiana de los madrileños.

¿Te gustaría que te recomiende un parque más cerca de tu casa? Podemos hablar de un parque que sea fácil de acceder desde donde vives.",meta-llama--Llama-3.1-8B-Instruct,A1,20250322-224624.json,0.5539213021596273,0.49471420235931873,2.318715480597833,0.3184060109158987,0.44182435701553346,0.03851739940803391,4.943037974683544,5.0,2.908398295304057,15.8,15.5,4.874423042781576,1.9620253164556962,2.0,1.1188040402017394,158,106,0.6708860759493671,802,10,0.1005586592178771,0.0893854748603352,0.027932960893854747,0.08379888268156424,0.0335195530726257,0.08379888268156424,0.0,0.1452513966480447,0.00558659217877095,0.0,0.09497206703910614,0.1005586592178771,0.10614525139664804,0.0111731843575419,0.00558659217877095,0.09497206703910614,0.0,true,77.0,0.8659217877094972,4.4804469273743015,179.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025183630640083946,0.0,0.0,0.01675977653631285
user,"*Risas* Muchas gracias por las recomendaciones de libros, me encantarían leer algunas obras de Lorca, Machado y Jardiel Poncela. Suena fascinante su estilo y temática.

Me alegra saber que hay muchos autores madrileños que han escrito obras interesantes. Me gustaría leer más sobre la vida cotidiana de los madrileños, así que me parecerían adecuadas las recomendaciones de Aldecoa y Aguilar.

Me encantaría que me recomiendes un parque cerca de mi casa, estaría genial poder descubrir algunos rincones desconocidos sin tener que viajar demasiado lejos. ¿Cuál sería ese parque y cómo puedo llegar allí?",meta-llama--Llama-3.1-8B-Instruct,A1,20250322-224624.json,0.5354181110858918,0.5299748107790947,2.6321525696525696,0.5061975180137742,0.456525974025974,0.1011928750554836,5.252631578947368,5.0,3.108455094543307,15.833333333333334,16.0,6.593346814950827,2.0526315789473686,2.0,1.2343199367956392,95,72,0.7578947368421053,512,6,0.06481481481481481,0.07407407407407407,0.05555555555555555,0.05555555555555555,0.037037037037037035,0.10185185185185185,0.0,0.1388888888888889,0.009259259259259259,0.0,0.09259259259259259,0.06481481481481481,0.10185185185185185,0.037037037037037035,0.009259259259259259,0.1388888888888889,0.0,true,48.0,0.8611111111111112,4.7407407407407405,108.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018518518518518517
system,"You are an AI language tutor assisting a student in learning Spanish by acting as their dialogue partner.
The student is learning Spanish at A1 level in the Common European Framework of Reference (CEFR) which means that the user is at a beginner level of Spanish.

As an AI tutor, your instructions are:
1. Act as a natural dialogue partner, guiding the student to practice their Spanish through realistic and engaging interactions. This means asking the student questions in a natural manner.
2. Limit your grammar and vocabulary to A1-level Spanish (beginner level).
3. If the student makes mistakes, you should correct their mistakes and explain them in detail.
4. Keep everything in Spanish.

Remember to keep the conversation at a language level appropriate for a beginner learner of Spanish. Specifically, the aim for the student is to master the following language skills after A1: 
- The student understand and use familiar everyday expressions and very basic phrases aimed at the satisfaction of needs of a concrete type.
- The student can introduce him/herself and others and can ask and answer questions about personal details such as where he/she lives, people he/she knows and things he/she has.
- The student can interact in a simple way provided the other person talks slowly and clearly and is prepared to help.
",meta-llama--Llama-3.1-8B-Instruct,A1,20250322-224712.json,0.7075007617473602,0.6994680629836189,4.351010554824339,1.289030883923605,0.34173989694453905,0.08269101007888388,4.701298701298701,4.0,2.751142706615347,21.0,17.0,17.273205734999983,1.6753246753246753,1.0,0.8940625472017476,231,124,0.5367965367965368,1119,11,0.026515151515151516,0.06439393939393939,0.0,0.003787878787878788,0.0,0.0,0.0,0.06060606060606061,0.015151515151515152,0.0,0.003787878787878788,0.625,0.125,0.0,0.0,0.03409090909090909,0.0,true,11.0,0.8181818181818182,4.238636363636363,264.0,0.0,0.0,0.21428571428571427,0.0,0.0,0.0,0.0286144578313253,0.0286144578313253,0.0,0.0,0.0,0.0,0.010542168674698794,0.01355421686746988,0.03162650602409638,0.06060606060606061
user,Hola,meta-llama--Llama-3.1-8B-Instruct,A1,20250322-224712.json,,,0.0,0.0,0.0,0.0,4.0,4.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,1,1,1.0,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,false,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
assistant,¿Cómo estás? ¿Te gusta este clima hoy?,meta-llama--Llama-3.1-8B-Instruct,A1,20250322-224712.json,0.7725213766098022,,1.2857142857142856,0.2857142857142857,0.4642857142857143,0.035714285714285726,4.0,4.0,1.0690449676496976,3.5,3.5,1.5,1.7142857142857142,2.0,0.45175395145262565,7,7,1.0,32,2,0.0,0.0,0.09090909090909091,0.0,0.0,0.09090909090909091,0.0,0.09090909090909091,0.0,0.0,0.18181818181818182,0.0,0.36363636363636365,0.0,0.0,0.18181818181818182,0.0,false,4.0,0.6363636363636364,2.909090909090909,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
user,"Estoy bien, gracias. Me gusta el sol pero espero que no vaya a llover más tarde. ¿A ti cómo te va?",meta-llama--Llama-3.1-8B-Instruct,A1,20250322-224712.json,0.4018421620130539,0.08116436749696732,1.9190476190476191,0.4512014698999875,0.41904761904761906,0.013468700594029454,3.4761904761904763,3.0,1.679542103671276,7.0,5.0,4.320493798938574,1.4761904761904763,1.0,0.5870870479018072,21,20,0.9523809523809523,78,3,0.0,0.07692307692307693,0.15384615384615385,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.0,0.07692307692307693,0.0,0.0,0.15384615384615385,0.0,0.19230769230769232,0.038461538461538464,0.0,0.19230769230769232,0.0,true,16.0,0.8076923076923077,3.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
assistant,"Estoy bien, gracias. No tengo planeado hacer nada especial hoy. Tengo que estudiar un poco para una prueba mañana. ¿Y tú? ¿Qué vas a hacer hoy?",meta-llama--Llama-3.1-8B-Instruct,A1,20250322-224712.json,0.37013651927312213,0.47634388506412506,1.9414772727272727,0.36407067458810977,0.4159090909090909,0.050768881599292444,4.230769230769231,4.0,2.005908432370046,6.5,7.0,2.179449471770337,1.6923076923076923,2.0,0.7216024245882199,26,23,0.8846153846153846,118,4,0.058823529411764705,0.058823529411764705,0.17647058823529413,0.058823529411764705,0.029411764705882353,0.058823529411764705,0.0,0.058823529411764705,0.0,0.0,0.08823529411764706,0.0,0.23529411764705882,0.029411764705882353,0.0,0.14705882352941177,0.0,true,19.0,0.7647058823529411,3.4705882352941178,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
